,X,flag_transaksi_fraud
6928,9918.0,0.0
6929,13206.0,0.0
6930,10786.0,0.0
6931,757.0,0.0
6932,1688.0,0.0
6933,6087.0,0.0
6934,2998.0,0.0
6935,10872.0,0.0
6936,5050.0,0.0
6937,6549.0,0.0
6938,1802.0,0.0
6939,4504.0,0.0
6940,8970.0,0.0
6941,1513.0,1.0
6942,3070.0,0.0
6943,1254.0,0.0
6944,11250.0,0.0
6945,2321.0,0.0
6946,7381.0,0.0
6947,7949.0,0.0
6948,4593.0,1.0
6949,3758.0,0.0
6950,6464.0,0.0
6951,10483.0,0.0
6952,4061.0,0.0
6953,8067.0,1.0
6954,14637.0,0.0
6955,3815.0,0.0
6956,8137.0,0.0
6957,7349.0,0.0
6958,6952.0,0.0
6959,462.0,0.0
6960,8805.0,0.0
6961,8862.0,0.0
6962,10987.0,0.0
6963,11560.0,0.0
6964,6309.0,0.0
6965,2391.0,0.0
6966,4634.0,0.0
6967,393.0,0.0
6968,818.0,0.0
6969,7705.0,0.0
6970,4719.0,0.0
6971,12756.0,0.0
6972,13548.0,1.0
6973,7286.0,0.0
6974,6386.0,0.0
6975,11718.0,0.0
6976,2379.0,0.0
6977,11216.0,0.0
6978,7328.0,0.0
6979,7801.0,0.0
6980,6742.0,0.0
6981,8305.0,0.0
6982,11500.0,0.0
6983,7709.0,0.0
6984,4319.0,0.0
6985,14329.0,0.0
6986,2919.0,0.0
6987,14588.0,0.0
6988,13431.0,0.0
6989,2486.0,0.0
6990,9267.0,0.0
6991,13706.0,0.0
6992,12273.0,0.0
6993,8135.0,0.0
6994,6250.0,0.0
6995,10423.0,1.0
6996,9783.0,0.0
6997,13777.0,0.0
6998,6578.0,0.0
6999,5151.0,0.0
7000,8151.0,0.0
7001,2633.0,0.0
7002,3260.0,0.0
7003,11064.0,0.0
7004,13292.0,0.0
7005,13172.0,0.0
7006,1162.0,0.0
7007,1597.0,0.0
7008,8655.0,0.0
7009,14337.0,0.0
7010,12513.0,1.0
7011,12022.0,0.0
7012,7858.0,1.0
7013,12375.0,0.0
7014,13666.0,1.0
7015,9184.0,0.0
7016,162.0,0.0
7017,6979.0,0.0
7018,9399.0,0.0
7019,5254.0,0.0
7020,5349.0,0.0
7021,2812.0,0.0
7022,13980.0,0.0
7023,9244.0,0.0
7024,9209.0,1.0
7025,7468.0,1.0
7026,4438.0,0.0
7027,9390.0,0.0
7028,10509.0,0.0
7029,9589.0,0.0
7030,4385.0,0.0
7031,7177.0,0.0
7032,12853.0,0.0
7033,4037.0,0.0
7034,5244.0,0.0
7035,6960.0,0.0
7036,5654.0,1.0
7037,10245.0,0.0
7038,8985.0,0.0
7039,12570.0,0.0
7040,13640.0,0.0
7041,9712.0,0.0
7042,12479.0,0.0
7043,14691.0,0.0
7044,10710.0,1.0
7045,8664.0,1.0
7046,4342.0,0.0
7047,562.0,0.0
7048,7210.0,0.0
7049,2289.0,0.0
7050,378.0,1.0
7051,8669.0,0.0
7052,11835.0,0.0
7053,9936.0,0.0
7054,8420.0,0.0
7055,1571.0,0.0
7056,8578.0,0.0
7057,2661.0,0.0
7058,1305.0,0.0
7059,14013.0,0.0
7060,7861.0,0.0
7061,10069.0,0.0
7062,5572.0,0.0
7063,14783.0,1.0
7064,3692.0,0.0
7065,6921.0,0.0
7066,14154.0,0.0
7067,12679.0,0.0
7068,2382.0,0.0
7069,14653.0,0.0
7070,4055.0,1.0
7071,3822.0,0.0
7072,7707.0,0.0
7073,7927.0,0.0
7074,1897.0,0.0
7075,14390.0,0.0
7076,10077.0,0.0
7077,5761.0,0.0
7078,6281.0,0.0
7079,12180.0,0.0
7080,13430.0,0.0
7081,11659.0,0.0
7082,5659.0,0.0
7083,12820.0,0.0
7084,8834.0,0.0
7085,11682.0,0.0
7086,2564.0,1.0
7087,1466.0,0.0
7088,9455.0,0.0
7089,11524.0,0.0
7090,5557.0,0.0
7091,12904.0,1.0
7092,10286.0,0.0
7093,7621.0,0.0
7094,619.0,0.0
7095,1226.0,0.0
7096,4239.0,0.0
7097,9855.0,1.0
7098,3898.0,0.0
7099,2486.0,0.0
7100,9223.0,0.0
7101,8066.0,0.0
7102,2982.0,0.0
7103,9247.0,0.0
7104,1387.0,1.0
7105,8289.0,0.0
7106,6024.0,0.0
7107,14784.0,0.0
7108,6447.0,0.0
7109,3039.0,0.0
7110,3888.0,0.0
7111,13536.0,0.0
7112,6189.0,0.0
7113,5058.0,0.0
7114,11022.0,1.0
7115,6114.0,0.0
7116,7642.0,0.0
7117,4218.0,0.0
7118,2434.0,0.0
7119,1934.0,1.0
7120,5618.0,0.0
7121,9922.0,0.0
7122,13986.0,0.0
7123,7021.0,0.0
7124,13201.0,0.0
7125,1066.0,0.0
7126,11006.0,0.0
7127,14434.0,0.0
7128,10936.0,0.0
7129,12414.0,0.0
7130,7538.0,0.0
7131,3104.0,0.0
7132,1341.0,0.0
7133,10229.0,0.0
7134,5950.0,1.0
7135,12127.0,0.0
7136,9319.0,1.0
7137,10056.0,0.0
7138,11207.0,0.0
7139,13681.0,0.0
7140,8316.0,0.0
7141,12950.0,0.0
7142,1544.0,0.0
7143,3226.0,0.0
7144,13802.0,1.0
7145,1371.0,0.0
7146,5221.0,0.0
7147,4214.0,0.0
7148,12384.0,0.0
7149,7910.0,0.0
7150,3756.0,0.0
7151,6221.0,0.0
7152,14630.0,0.0
7153,598.0,1.0
7154,1268.0,1.0
7155,4399.0,0.0
7156,1200.0,1.0
7157,10919.0,0.0
7158,6469.0,0.0
7159,12585.0,0.0
7160,12944.0,0.0
7161,6075.0,0.0
7162,5402.0,0.0
7163,9386.0,0.0
7164,8673.0,0.0
7165,9877.0,1.0
7166,12376.0,0.0
7167,14599.0,0.0
7168,4600.0,0.0
7169,917.0,0.0
7170,3852.0,0.0
7171,4628.0,0.0
7172,2234.0,0.0
7173,1180.0,0.0
7174,4248.0,0.0
7175,2551.0,0.0
7176,8311.0,0.0
7177,8331.0,0.0
7178,13592.0,0.0
7179,9599.0,0.0
7180,6099.0,0.0
7181,11422.0,0.0
7182,4997.0,0.0
7183,8714.0,0.0
7184,13611.0,0.0
7185,5003.0,0.0
7186,4695.0,0.0
7187,1293.0,0.0
7188,479.0,0.0
7189,4063.0,0.0
7190,894.0,0.0
7191,4030.0,0.0
7192,2368.0,0.0
7193,513.0,0.0
7194,3521.0,0.0
7195,5958.0,0.0
7196,12986.0,1.0
7197,14048.0,0.0
7198,6444.0,0.0
7199,4506.0,0.0
7200,8125.0,0.0
7201,1521.0,0.0
7202,9232.0,0.0
7203,8747.0,0.0
7204,5050.0,0.0
7205,14909.0,0.0
7206,10874.0,0.0
7207,4141.0,0.0
7208,5202.0,0.0
7209,3409.0,0.0
7210,14591.0,0.0
7211,11378.0,0.0
7212,10872.0,0.0
7213,10211.0,0.0
7214,7684.0,0.0
7215,10519.0,0.0
7216,4792.0,0.0
7217,1867.0,0.0
7218,6716.0,0.0
7219,1386.0,0.0
7220,1714.0,0.0
7221,4530.0,0.0
7222,11472.0,0.0
7223,9313.0,0.0
7224,8385.0,0.0
7225,10742.0,0.0
7226,14257.0,0.0
7227,4985.0,0.0
7228,9970.0,0.0
7229,5806.0,1.0
7230,9053.0,0.0
7231,4398.0,1.0
7232,7793.0,0.0
7233,3706.0,0.0
7234,7681.0,0.0
7235,11531.0,0.0
7236,12217.0,0.0
7237,1194.0,0.0
7238,4314.0,0.0
7239,10824.0,0.0
7240,4353.0,0.0
7241,10655.0,0.0
7242,6471.0,0.0
7243,12412.0,0.0
7244,12483.0,0.0
7245,2739.0,0.0
7246,14696.0,0.0
7247,11527.0,0.0
7248,3235.0,0.0
7249,5569.0,0.0
7250,2715.0,0.0
7251,14989.0,0.0
7252,9421.0,0.0
7253,6821.0,0.0
7254,5146.0,0.0
7255,5575.0,0.0
7256,13657.0,0.0
7257,5425.0,0.0
7258,5974.0,0.0
7259,2859.0,0.0
7260,11627.0,0.0
7261,2163.0,0.0
7262,10289.0,0.0
7263,14797.0,0.0
7264,488.0,0.0
7265,11228.0,0.0
7266,14912.0,0.0
7267,13941.0,0.0
7268,4223.0,1.0
7269,1011.0,0.0
7270,656.0,0.0
7271,8666.0,0.0
7272,11307.0,0.0
7273,1579.0,0.0
7274,5569.0,0.0
7275,14347.0,0.0
7276,5100.0,0.0
7277,7323.0,0.0
7278,8122.0,0.0
7279,14484.0,0.0
7280,10800.0,0.0
7281,7306.0,0.0
7282,1999.0,0.0
7283,2648.0,0.0
7284,4952.0,0.0
7285,7444.0,0.0
7286,6736.0,0.0
7287,4986.0,0.0
7288,14609.0,0.0
7289,14383.0,0.0
7290,6529.0,0.0
7291,1701.0,1.0
7292,12395.0,0.0
7293,607.0,0.0
7294,6068.0,0.0
7295,345.0,0.0
7296,3293.0,0.0
7297,7427.0,0.0
7298,8926.0,0.0
7299,3178.0,0.0
7300,8426.0,0.0
7301,12540.0,0.0
7302,9801.0,0.0
7303,9196.0,0.0
7304,2282.0,0.0
7305,3027.0,0.0
7306,5138.0,0.0
7307,4245.0,0.0
7308,11736.0,0.0
7309,14205.0,0.0
7310,1807.0,0.0
7311,1473.0,0.0
7312,7735.0,0.0
7313,4019.0,0.0
7314,8283.0,0.0
7315,1079.0,0.0
7316,9431.0,0.0
7317,3865.0,0.0
7318,5942.0,0.0
7319,2369.0,0.0
7320,11400.0,0.0
7321,7641.0,0.0
7322,5262.0,0.0
7323,12590.0,0.0
7324,4833.0,1.0
7325,3706.0,0.0
7326,7791.0,0.0
7327,13887.0,0.0
7328,10721.0,0.0
7329,8730.0,0.0
7330,3472.0,0.0
7331,5081.0,0.0
7332,2004.0,0.0
7333,10953.0,0.0
7334,1353.0,0.0
7335,2582.0,0.0
7336,13973.0,1.0
7337,6699.0,0.0
7338,5195.0,0.0
7339,3407.0,1.0
7340,11613.0,0.0
7341,8055.0,0.0
7342,748.0,0.0
7343,293.0,0.0
7344,579.0,0.0
7345,8250.0,0.0
7346,8003.0,0.0
7347,5520.0,0.0
7348,9239.0,1.0
7349,919.0,0.0
7350,8319.0,0.0
7351,7823.0,0.0
7352,13757.0,0.0
7353,11882.0,0.0
7354,3782.0,0.0
7355,4845.0,0.0
7356,7858.0,0.0
7357,10250.0,0.0
7358,7457.0,0.0
7359,6475.0,0.0
7360,6710.0,0.0
7361,122.0,0.0
7362,2063.0,0.0
7363,6454.0,0.0
7364,5997.0,0.0
7365,3558.0,0.0
7366,3754.0,0.0
7367,11351.0,0.0
7368,484.0,0.0
7369,4309.0,0.0
7370,7029.0,0.0
7371,8060.0,0.0
7372,12278.0,1.0
7373,1640.0,0.0
7374,11157.0,0.0
7375,1030.0,0.0
7376,8792.0,0.0
7377,2389.0,0.0
7378,3907.0,0.0
7379,5189.0,0.0
7380,9069.0,0.0
7381,7166.0,0.0
7382,6678.0,0.0
7383,4453.0,0.0
7384,7180.0,0.0
7385,8925.0,0.0
7386,11816.0,0.0
7387,6636.0,0.0
7388,9490.0,0.0
7389,13571.0,0.0
7390,550.0,0.0
7391,5415.0,0.0
7392,9191.0,0.0
7393,841.0,0.0
7394,6712.0,0.0
7395,5263.0,0.0
7396,3196.0,0.0
7397,5604.0,0.0
7398,11950.0,0.0
7399,4685.0,0.0
7400,6400.0,0.0
7401,8851.0,0.0
7402,14043.0,0.0
7403,7247.0,0.0
7404,10920.0,0.0
7405,9295.0,0.0
7406,2116.0,0.0
7407,4318.0,0.0
7408,10738.0,0.0
7409,13343.0,0.0
7410,8019.0,0.0
7411,5030.0,0.0
7412,7835.0,0.0
7413,2339.0,0.0
7414,8907.0,0.0
7415,3112.0,0.0
7416,13126.0,0.0
7417,864.0,0.0
7418,8379.0,0.0
7419,5500.0,0.0
7420,715.0,1.0
7421,4347.0,0.0
7422,13890.0,0.0
7423,449.0,1.0
7424,8384.0,0.0
7425,12379.0,0.0
7426,7249.0,0.0
7427,12653.0,0.0
7428,9234.0,0.0
7429,8465.0,0.0
7430,7918.0,0.0
7431,5572.0,0.0
7432,3965.0,0.0
7433,8351.0,0.0
7434,1570.0,0.0
7435,10935.0,0.0
7436,13813.0,0.0
7437,13202.0,0.0
7438,7690.0,0.0
7439,1420.0,0.0
7440,13340.0,0.0
7441,533.0,0.0
7442,12780.0,0.0
7443,2976.0,0.0
7444,9706.0,0.0
7445,6404.0,0.0
7446,12637.0,0.0
7447,1394.0,0.0
7448,6702.0,0.0
7449,196.0,0.0
7450,6036.0,0.0
7451,8937.0,0.0
7452,9238.0,0.0
7453,12369.0,0.0
7454,5210.0,0.0
7455,10013.0,0.0
7456,8427.0,0.0
7457,3547.0,0.0
7458,8330.0,0.0
7459,13395.0,0.0
7460,458.0,0.0
7461,2133.0,0.0
7462,10197.0,0.0
7463,13144.0,0.0
7464,10395.0,0.0
7465,13280.0,1.0
7466,6256.0,0.0
7467,14062.0,0.0
7468,7691.0,0.0
7469,880.0,0.0
7470,1764.0,0.0
7471,2342.0,0.0
7472,5081.0,0.0
7473,1669.0,0.0
7474,966.0,0.0
7475,1588.0,0.0
7476,5141.0,0.0
7477,12310.0,0.0
7478,7450.0,0.0
7479,2739.0,0.0
7480,2520.0,0.0
7481,14720.0,0.0
7482,13530.0,0.0
7483,13471.0,1.0
7484,2473.0,0.0
7485,10179.0,0.0
7486,18.0,0.0
7487,1884.0,0.0
7488,14839.0,0.0
7489,12322.0,0.0
7490,6053.0,0.0
7491,3110.0,0.0
7492,14094.0,0.0
7493,9205.0,0.0
7494,3772.0,0.0
7495,4547.0,0.0
7496,7671.0,0.0
7497,4955.0,0.0
7498,10954.0,0.0
7499,2434.0,0.0
7500,1712.0,0.0
7501,104.0,0.0
7502,271.0,0.0
7503,6535.0,0.0
7504,2994.0,0.0
7505,6612.0,0.0
7506,6752.0,0.0
7507,815.0,0.0
7508,3341.0,0.0
7509,12595.0,0.0
7510,5870.0,0.0
7511,613.0,0.0
7512,12700.0,0.0
7513,5628.0,0.0
7514,9757.0,0.0
7515,13190.0,0.0
7516,10311.0,0.0
7517,7632.0,0.0
7518,6718.0,0.0
7519,8969.0,0.0
7520,827.0,0.0
7521,3743.0,1.0
7522,9869.0,0.0
7523,13898.0,0.0
7524,11887.0,0.0
7525,14392.0,0.0
7526,8539.0,0.0
7527,13398.0,0.0
7528,8152.0,1.0
7529,5932.0,0.0
7530,7147.0,0.0
7531,5420.0,0.0
7532,11873.0,0.0
7533,8765.0,0.0
7534,2069.0,0.0
7535,3326.0,0.0
7536,9394.0,0.0
7537,9880.0,0.0
7538,10456.0,0.0
7539,4133.0,0.0
7540,8096.0,0.0
7541,12940.0,0.0
7542,8809.0,0.0
7543,1556.0,0.0
7544,4775.0,0.0
7545,6819.0,0.0
7546,10063.0,0.0
7547,4042.0,0.0
7548,8695.0,0.0
7549,7481.0,0.0
7550,4602.0,0.0
7551,5451.0,1.0
7552,3628.0,0.0
7553,4532.0,0.0
7554,13170.0,0.0
7555,2557.0,0.0
7556,4226.0,0.0
7557,11412.0,0.0
7558,7377.0,0.0
7559,4837.0,0.0
7560,1813.0,0.0
7561,14768.0,0.0
7562,3769.0,0.0
7563,2684.0,0.0
7564,5296.0,0.0
7565,33.0,0.0
7566,5105.0,0.0
7567,5221.0,0.0
7568,6563.0,0.0
7569,3172.0,0.0
7570,13281.0,0.0
7571,11328.0,0.0
7572,1158.0,0.0
7573,5397.0,0.0
7574,6091.0,0.0
7575,10939.0,0.0
7576,2753.0,0.0
7577,1711.0,0.0
7578,14971.0,0.0
7579,11268.0,1.0
7580,4470.0,1.0
7581,9322.0,0.0
7582,14196.0,0.0
7583,1177.0,0.0
7584,5126.0,0.0
7585,6358.0,0.0
7586,8019.0,0.0
7587,1121.0,0.0
7588,7508.0,0.0
7589,8795.0,0.0
7590,14402.0,0.0
7591,5936.0,0.0
7592,4304.0,0.0
7593,9090.0,0.0
7594,13059.0,0.0
7595,13397.0,0.0
7596,2478.0,0.0
7597,12692.0,1.0
7598,5039.0,0.0
7599,1447.0,0.0
7600,6853.0,0.0
7601,910.0,0.0
7602,6122.0,0.0
7603,4986.0,0.0
7604,1761.0,0.0
7605,9407.0,0.0
7606,1916.0,0.0
7607,6371.0,0.0
7608,4054.0,0.0
7609,2687.0,0.0
7610,8519.0,0.0
7611,12018.0,0.0
7612,7368.0,1.0
7613,9599.0,1.0
7614,5538.0,0.0
7615,6798.0,0.0
7616,10022.0,0.0
7617,12901.0,0.0
7618,1407.0,0.0
7619,5671.0,0.0
7620,11204.0,0.0
7621,5342.0,0.0
7622,6636.0,0.0
7623,502.0,0.0
7624,12981.0,0.0
7625,10723.0,0.0
7626,9264.0,0.0
7627,13711.0,0.0
7628,11069.0,0.0
7629,4037.0,0.0
7630,13353.0,0.0
7631,10447.0,0.0
7632,9694.0,1.0
7633,6171.0,0.0
7634,2925.0,0.0
7635,416.0,0.0
7636,1583.0,0.0
7637,6847.0,0.0
7638,5341.0,0.0
7639,3509.0,0.0
7640,2130.0,0.0
7641,1149.0,0.0
7642,14416.0,0.0
7643,10155.0,0.0
7644,6646.0,0.0
7645,14179.0,0.0
7646,10872.0,0.0
7647,1710.0,0.0
7648,12754.0,0.0
7649,8031.0,0.0
7650,6793.0,0.0
7651,8657.0,0.0
7652,10254.0,0.0
7653,3323.0,0.0
7654,3136.0,0.0
7655,1161.0,0.0
7656,9108.0,0.0
7657,6217.0,0.0
7658,65.0,0.0
7659,6059.0,0.0
7660,1120.0,0.0
7661,6979.0,0.0
7662,10791.0,0.0
7663,1869.0,0.0
7664,3624.0,0.0
7665,671.0,1.0
7666,14885.0,0.0
7667,5654.0,0.0
7668,8156.0,0.0
7669,14717.0,0.0
7670,7874.0,0.0
7671,11261.0,0.0
7672,7314.0,0.0
7673,11023.0,0.0
7674,10896.0,0.0
7675,1735.0,0.0
7676,10424.0,0.0
7677,4192.0,0.0
7678,1105.0,0.0
7679,11779.0,0.0
7680,4778.0,0.0
7681,5093.0,0.0
7682,10323.0,0.0
7683,14143.0,0.0
7684,13525.0,0.0
7685,14626.0,0.0
7686,5659.0,0.0
7687,1301.0,0.0
7688,9688.0,1.0
7689,9252.0,0.0
7690,8641.0,0.0
7691,8007.0,0.0
7692,14847.0,0.0
7693,14916.0,0.0
7694,2925.0,0.0
7695,10830.0,0.0
7696,69.0,0.0
7697,10883.0,0.0
7698,11142.0,0.0
7699,7580.0,0.0
7700,1987.0,0.0
7701,10619.0,0.0
7702,5394.0,0.0
7703,10224.0,0.0
7704,2826.0,0.0
7705,5747.0,0.0
7706,5733.0,0.0
7707,5937.0,0.0
7708,12705.0,0.0
7709,12181.0,0.0
7710,4383.0,0.0
7711,11600.0,0.0
7712,10861.0,0.0
7713,4766.0,0.0
7714,12309.0,0.0
7715,7050.0,0.0
7716,1296.0,0.0
7717,11407.0,0.0
7718,13898.0,0.0
7719,1370.0,0.0
7720,1342.0,0.0
7721,2228.0,0.0
7722,8271.0,0.0
7723,13621.0,0.0
7724,4971.0,0.0
7725,4600.0,1.0
7726,3895.0,0.0
7727,6878.0,0.0
7728,5039.0,0.0
7729,12880.0,0.0
7730,10638.0,0.0
7731,9430.0,0.0
7732,5978.0,0.0
7733,14793.0,0.0
7734,4732.0,0.0
7735,12419.0,0.0
7736,7138.0,0.0
7737,11021.0,0.0
7738,915.0,0.0
7739,14290.0,0.0
7740,13908.0,1.0
7741,7431.0,0.0
7742,5625.0,0.0
7743,8781.0,0.0
7744,1032.0,0.0
7745,8262.0,0.0
7746,12946.0,0.0
7747,5666.0,0.0
7748,3190.0,0.0
7749,3818.0,1.0
7750,1130.0,0.0
7751,5102.0,0.0
7752,10259.0,0.0
7753,6035.0,0.0
7754,9789.0,0.0
7755,2552.0,0.0
7756,9712.0,0.0
7757,11466.0,0.0
7758,13376.0,0.0
7759,646.0,0.0
7760,13107.0,0.0
7761,2959.0,0.0
7762,6095.0,0.0
7763,12897.0,0.0
7764,4349.0,0.0
7765,13455.0,0.0
7766,3545.0,0.0
7767,5708.0,0.0
7768,3834.0,0.0
7769,2704.0,1.0
7770,5996.0,0.0
7771,875.0,0.0
7772,14803.0,0.0
7773,3158.0,0.0
7774,7302.0,0.0
7775,14384.0,0.0
7776,7718.0,0.0
7777,7588.0,0.0
7778,12561.0,0.0
7779,13833.0,1.0
7780,7235.0,0.0
7781,11284.0,0.0
7782,14760.0,0.0
7783,7669.0,0.0
7784,14280.0,0.0
7785,11850.0,0.0
7786,2983.0,0.0
7787,4041.0,0.0
7788,2528.0,0.0
7789,9840.0,0.0
7790,8740.0,1.0
7791,13157.0,0.0
7792,1050.0,1.0
7793,9605.0,0.0
7794,9456.0,0.0
7795,12363.0,0.0
7796,3452.0,0.0
7797,12868.0,0.0
7798,1698.0,0.0
7799,12639.0,0.0
7800,8941.0,0.0
7801,5857.0,1.0
7802,5264.0,0.0
7803,6323.0,0.0
7804,10331.0,1.0
7805,7460.0,0.0
7806,4981.0,0.0
7807,8209.0,0.0
7808,7337.0,0.0
7809,6401.0,0.0
7810,6898.0,0.0
7811,11122.0,0.0
7812,2863.0,0.0
7813,1025.0,0.0
7814,4883.0,0.0
7815,2037.0,1.0
7816,4318.0,0.0
7817,7374.0,0.0
7818,9925.0,1.0
7819,9083.0,0.0
7820,7015.0,0.0
7821,6364.0,0.0
7822,11889.0,0.0
7823,11610.0,0.0
7824,8336.0,0.0
7825,10812.0,0.0
7826,5342.0,0.0
7827,4973.0,1.0
7828,10526.0,0.0
7829,13941.0,0.0
7830,4304.0,0.0
7831,10643.0,0.0
7832,11671.0,0.0
7833,5888.0,1.0
7834,10567.0,0.0
7835,7679.0,0.0
7836,4748.0,0.0
7837,12133.0,0.0
7838,8110.0,0.0
7839,5630.0,0.0
7840,2681.0,0.0
7841,5933.0,0.0
7842,14065.0,1.0
7843,8642.0,0.0
7844,12593.0,0.0
7845,14194.0,0.0
7846,360.0,0.0
7847,11980.0,1.0
7848,6481.0,0.0
7849,5232.0,0.0
7850,4661.0,0.0
7851,698.0,0.0
7852,89.0,0.0
7853,10792.0,0.0
7854,5412.0,0.0
7855,10852.0,0.0
7856,4593.0,0.0
7857,4240.0,0.0
7858,6419.0,0.0
7859,11398.0,0.0
7860,3565.0,0.0
7861,1755.0,0.0
7862,12140.0,0.0
7863,8556.0,0.0
7864,8878.0,0.0
7865,9549.0,1.0
7866,3416.0,0.0
7867,2679.0,0.0
7868,10267.0,1.0
7869,9935.0,0.0
7870,14200.0,0.0
7871,11286.0,0.0
7872,4718.0,0.0
7873,6330.0,0.0
7874,2744.0,0.0
7875,11609.0,0.0
7876,3391.0,0.0
7877,1267.0,1.0
7878,4040.0,0.0
7879,6876.0,0.0
7880,7577.0,0.0
7881,13761.0,0.0
7882,5331.0,0.0
7883,12130.0,0.0
7884,8756.0,0.0
7885,11554.0,0.0
7886,7839.0,0.0
7887,7307.0,0.0
7888,5846.0,0.0
7889,2477.0,0.0
7890,3053.0,0.0
7891,9897.0,1.0
7892,14279.0,0.0
7893,1026.0,0.0
7894,723.0,0.0
7895,13734.0,0.0
7896,9579.0,0.0
7897,1223.0,0.0
7898,6936.0,0.0
7899,14765.0,0.0
7900,11120.0,0.0
7901,11910.0,0.0
7902,5560.0,0.0
7903,3767.0,0.0
7904,3028.0,0.0
7905,1843.0,0.0
7906,3376.0,0.0
7907,4610.0,0.0
7908,9212.0,0.0
7909,2782.0,0.0
7910,7739.0,0.0
7911,10421.0,0.0
7912,14086.0,0.0
7913,251.0,1.0
7914,10115.0,0.0
7915,8115.0,1.0
7916,12530.0,0.0
7917,14677.0,0.0
7918,12688.0,0.0
7919,13971.0,0.0
7920,2565.0,0.0
7921,4134.0,0.0
7922,13623.0,0.0
7923,6364.0,0.0
7924,12198.0,1.0
7925,9582.0,0.0
7926,9175.0,0.0
7927,8557.0,0.0
7928,533.0,0.0
7929,5675.0,0.0
7930,5918.0,0.0
7931,1119.0,0.0
7932,1023.0,0.0
7933,6872.0,1.0
7934,128.0,0.0
7935,5790.0,1.0
7936,11664.0,1.0
7937,14539.0,1.0
7938,5202.0,0.0
7939,11044.0,0.0
7940,6618.0,0.0
7941,9796.0,0.0
7942,13862.0,0.0
7943,14667.0,0.0
7944,11826.0,0.0
7945,14860.0,0.0
7946,10806.0,1.0
7947,13653.0,0.0
7948,14520.0,0.0
7949,7611.0,0.0
7950,13582.0,0.0
7951,4258.0,0.0
7952,1261.0,0.0
7953,7958.0,0.0
7954,12827.0,0.0
7955,2376.0,0.0
7956,7002.0,0.0
7957,5120.0,0.0
7958,2334.0,0.0
7959,758.0,0.0
7960,291.0,0.0
7961,6550.0,0.0
7962,13405.0,0.0
7963,9576.0,0.0
7964,2415.0,0.0
7965,4113.0,0.0
7966,6593.0,0.0
7967,3924.0,0.0
7968,13952.0,0.0
7969,13074.0,0.0
7970,9876.0,0.0
7971,9055.0,0.0
7972,4749.0,0.0
7973,223.0,0.0
7974,12997.0,0.0
7975,6331.0,0.0
7976,5903.0,0.0
7977,7920.0,0.0
7978,5153.0,1.0
7979,14090.0,0.0
7980,7476.0,0.0
7981,5698.0,0.0
7982,1720.0,0.0
7983,12476.0,0.0
7984,10796.0,1.0
7985,9908.0,0.0
7986,8965.0,0.0
7987,5250.0,0.0
7988,2811.0,1.0
7989,3273.0,0.0
7990,11560.0,0.0
7991,7829.0,0.0
7992,640.0,0.0
7993,11405.0,0.0
7994,7251.0,0.0
7995,5260.0,1.0
7996,2878.0,0.0
7997,3321.0,0.0
7998,2106.0,0.0
7999,13477.0,0.0
8000,4373.0,0.0
8001,9445.0,0.0
8002,11060.0,0.0
8003,2152.0,0.0
8004,7853.0,0.0
8005,4239.0,1.0
8006,8833.0,0.0
8007,8730.0,0.0
8008,10298.0,0.0
8009,11825.0,0.0
8010,5741.0,0.0
8011,1691.0,0.0
8012,11714.0,0.0
8013,12351.0,0.0
8014,4314.0,0.0
8015,13562.0,0.0
8016,4594.0,1.0
8017,11563.0,0.0
8018,640.0,0.0
8019,10133.0,0.0
8020,13214.0,0.0
8021,10919.0,0.0
8022,12810.0,0.0
8023,4084.0,1.0
8024,10297.0,0.0
8025,8447.0,0.0
8026,252.0,0.0
8027,9081.0,0.0
8028,6197.0,0.0
8029,8268.0,0.0
8030,9824.0,0.0
8031,281.0,0.0
8032,8123.0,0.0
8033,1110.0,0.0
8034,4643.0,0.0
8035,1408.0,0.0
8036,5645.0,0.0
8037,6122.0,0.0
8038,10579.0,0.0
8039,8585.0,0.0
8040,6715.0,0.0
8041,12626.0,0.0
8042,1979.0,0.0
8043,1117.0,0.0
8044,7088.0,0.0
8045,12960.0,0.0
8046,8996.0,0.0
8047,11842.0,1.0
8048,8941.0,0.0
8049,3090.0,0.0
8050,4951.0,0.0
8051,13313.0,0.0
8052,13265.0,0.0
8053,6762.0,0.0
8054,3723.0,1.0
8055,902.0,0.0
8056,14196.0,1.0
8057,12460.0,0.0
8058,12746.0,0.0
8059,4519.0,0.0
8060,7063.0,0.0
8061,4136.0,0.0
8062,659.0,0.0
8063,5056.0,0.0
8064,7695.0,0.0
8065,10928.0,0.0
8066,7333.0,0.0
8067,328.0,0.0
8068,432.0,0.0
8069,11879.0,0.0
8070,10324.0,1.0
8071,6046.0,0.0
8072,2059.0,0.0
8073,6600.0,0.0
8074,11594.0,0.0
8075,8608.0,0.0
8076,2265.0,0.0
8077,13660.0,0.0
8078,7206.0,0.0
8079,13714.0,0.0
8080,6498.0,0.0
8081,833.0,0.0
8082,8976.0,0.0
8083,4444.0,0.0
8084,1125.0,0.0
8085,4299.0,0.0
8086,9934.0,0.0
8087,13727.0,0.0
8088,4529.0,0.0
8089,1217.0,0.0
8090,109.0,0.0
8091,9909.0,0.0
8092,8292.0,0.0
8093,1674.0,0.0
8094,7602.0,0.0
8095,1362.0,0.0
8096,1026.0,0.0
8097,7650.0,0.0
8098,5360.0,0.0
